LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
USA,CPI,ENRG,IDX2015,Q,1957-Q4,10.61304,
USA,CPI,ENRG,IDX2015,Q,1958-Q1,10.61304,
USA,CPI,ENRG,IDX2015,Q,1958-Q2,10.5309,
USA,CPI,ENRG,IDX2015,Q,1958-Q3,10.69519,
USA,CPI,ENRG,IDX2015,Q,1958-Q4,10.61304,
USA,CPI,ENRG,IDX2015,Q,1959-Q1,10.67876,
USA,CPI,ENRG,IDX2015,Q,1959-Q2,10.71162,
USA,CPI,ENRG,IDX2015,Q,1959-Q3,10.77733,
USA,CPI,ENRG,IDX2015,Q,1959-Q4,11.00734,
USA,CPI,ENRG,IDX2015,Q,1960-Q1,11.00734,
USA,CPI,ENRG,IDX2015,Q,1960-Q2,10.95805,
USA,CPI,ENRG,IDX2015,Q,1960-Q3,11.10591,
USA,CPI,ENRG,IDX2015,Q,1960-Q4,11.1552,
USA,CPI,ENRG,IDX2015,Q,1961-Q1,11.20448,
USA,CPI,ENRG,IDX2015,Q,1961-Q2,10.95805,
USA,CPI,ENRG,IDX2015,Q,1961-Q3,11.08948,
USA,CPI,ENRG,IDX2015,Q,1961-Q4,11.08948,
USA,CPI,ENRG,IDX2015,Q,1962-Q1,11.10591,
USA,CPI,ENRG,IDX2015,Q,1962-Q2,11.10591,
USA,CPI,ENRG,IDX2015,Q,1962-Q3,11.07305,
USA,CPI,ENRG,IDX2015,Q,1962-Q4,11.23734,
USA,CPI,ENRG,IDX2015,Q,1963-Q1,11.22091,
USA,CPI,ENRG,IDX2015,Q,1963-Q2,11.07305,
USA,CPI,ENRG,IDX2015,Q,1963-Q3,11.13877,
USA,CPI,ENRG,IDX2015,Q,1963-Q4,11.17162,
USA,CPI,ENRG,IDX2015,Q,1964-Q1,11.12234,
USA,CPI,ENRG,IDX2015,Q,1964-Q2,11.07305,
USA,CPI,ENRG,IDX2015,Q,1964-Q3,11.10591,
USA,CPI,ENRG,IDX2015,Q,1964-Q4,11.12234,
USA,CPI,ENRG,IDX2015,Q,1965-Q1,11.20448,
USA,CPI,ENRG,IDX2015,Q,1965-Q2,11.31948,
USA,CPI,ENRG,IDX2015,Q,1965-Q3,11.35234,
USA,CPI,ENRG,IDX2015,Q,1965-Q4,11.36877,
USA,CPI,ENRG,IDX2015,Q,1966-Q1,11.41806,
USA,CPI,ENRG,IDX2015,Q,1966-Q2,11.43449,
USA,CPI,ENRG,IDX2015,Q,1966-Q3,11.51663,
USA,CPI,ENRG,IDX2015,Q,1966-Q4,11.56592,
USA,CPI,ENRG,IDX2015,Q,1967-Q1,11.66449,
USA,CPI,ENRG,IDX2015,Q,1967-Q2,11.76306,
USA,CPI,ENRG,IDX2015,Q,1967-Q3,11.77949,
USA,CPI,ENRG,IDX2015,Q,1967-Q4,11.79592,
USA,CPI,ENRG,IDX2015,Q,1968-Q1,11.86164,
USA,CPI,ENRG,IDX2015,Q,1968-Q2,11.87807,
USA,CPI,ENRG,IDX2015,Q,1968-Q3,11.96021,
USA,CPI,ENRG,IDX2015,Q,1968-Q4,11.99307,
USA,CPI,ENRG,IDX2015,Q,1969-Q1,12.07521,
USA,CPI,ENRG,IDX2015,Q,1969-Q2,12.27236,
USA,CPI,ENRG,IDX2015,Q,1969-Q3,12.27236,
USA,CPI,ENRG,IDX2015,Q,1969-Q4,12.30521,
USA,CPI,ENRG,IDX2015,Q,1970-Q1,12.3545,
USA,CPI,ENRG,IDX2015,Q,1970-Q2,12.53522,
USA,CPI,ENRG,IDX2015,Q,1970-Q3,12.56808,
USA,CPI,ENRG,IDX2015,Q,1970-Q4,12.81451,
USA,CPI,ENRG,IDX2015,Q,1971-Q1,12.96237,
USA,CPI,ENRG,IDX2015,Q,1971-Q2,12.91308,
USA,CPI,ENRG,IDX2015,Q,1971-Q3,13.14309,
USA,CPI,ENRG,IDX2015,Q,1971-Q4,13.24166,
USA,CPI,ENRG,IDX2015,Q,1972-Q1,13.29095,
USA,CPI,ENRG,IDX2015,Q,1972-Q2,13.30738,
USA,CPI,ENRG,IDX2015,Q,1972-Q3,13.47166,
USA,CPI,ENRG,IDX2015,Q,1972-Q4,13.63595,
USA,CPI,ENRG,IDX2015,Q,1973-Q1,13.91524,
USA,CPI,ENRG,IDX2015,Q,1973-Q2,14.27668,
USA,CPI,ENRG,IDX2015,Q,1973-Q3,14.47382,
USA,CPI,ENRG,IDX2015,Q,1973-Q4,15.39384,
USA,CPI,ENRG,IDX2015,Q,1974-Q1,17.52959,
USA,CPI,ENRG,IDX2015,Q,1974-Q2,18.86033,
USA,CPI,ENRG,IDX2015,Q,1974-Q3,19.32034,
USA,CPI,ENRG,IDX2015,Q,1974-Q4,19.30391,
USA,CPI,ENRG,IDX2015,Q,1975-Q1,19.76392,
USA,CPI,ENRG,IDX2015,Q,1975-Q2,20.33893,
USA,CPI,ENRG,IDX2015,Q,1975-Q3,21.30823,
USA,CPI,ENRG,IDX2015,Q,1975-Q4,21.57109,
USA,CPI,ENRG,IDX2015,Q,1976-Q1,21.65324,
USA,CPI,ENRG,IDX2015,Q,1976-Q2,21.86681,
USA,CPI,ENRG,IDX2015,Q,1976-Q3,22.49111,
USA,CPI,ENRG,IDX2015,Q,1976-Q4,22.91826,
USA,CPI,ENRG,IDX2015,Q,1977-Q1,23.64113,
USA,CPI,ENRG,IDX2015,Q,1977-Q2,24.26542,
USA,CPI,ENRG,IDX2015,Q,1977-Q3,24.65972,
USA,CPI,ENRG,IDX2015,Q,1977-Q4,24.80758,
USA,CPI,ENRG,IDX2015,Q,1978-Q1,25.03758,
USA,CPI,ENRG,IDX2015,Q,1978-Q2,25.61259,
USA,CPI,ENRG,IDX2015,Q,1978-Q3,26.26974,
USA,CPI,ENRG,IDX2015,Q,1978-Q4,26.64761,
USA,CPI,ENRG,IDX2015,Q,1979-Q1,27.71548,
USA,CPI,ENRG,IDX2015,Q,1979-Q2,30.77125,
USA,CPI,ENRG,IDX2015,Q,1979-Q3,34.74704,
USA,CPI,ENRG,IDX2015,Q,1979-Q4,36.37349,
USA,CPI,ENRG,IDX2015,Q,1980-Q1,40.21785,
USA,CPI,ENRG,IDX2015,Q,1980-Q2,42.64932,
USA,CPI,ENRG,IDX2015,Q,1980-Q3,43.50362,
USA,CPI,ENRG,IDX2015,Q,1980-Q4,43.24076,
USA,CPI,ENRG,IDX2015,Q,1981-Q1,46.67439,
USA,CPI,ENRG,IDX2015,Q,1981-Q2,48.36656,
USA,CPI,ENRG,IDX2015,Q,1981-Q3,48.90871,
USA,CPI,ENRG,IDX2015,Q,1981-Q4,48.69514,
USA,CPI,ENRG,IDX2015,Q,1982-Q1,48.36656,
USA,CPI,ENRG,IDX2015,Q,1982-Q2,47.61083,
USA,CPI,ENRG,IDX2015,Q,1982-Q3,49.86159,
USA,CPI,ENRG,IDX2015,Q,1982-Q4,49.63158,
USA,CPI,ENRG,IDX2015,Q,1983-Q1,47.80798,
USA,CPI,ENRG,IDX2015,Q,1983-Q2,49.27015,
USA,CPI,ENRG,IDX2015,Q,1983-Q3,50.46946,
USA,CPI,ENRG,IDX2015,Q,1983-Q4,49.45087,
USA,CPI,ENRG,IDX2015,Q,1984-Q1,49.12229,
USA,CPI,ENRG,IDX2015,Q,1984-Q2,49.94373,
USA,CPI,ENRG,IDX2015,Q,1984-Q3,50.28874,
USA,CPI,ENRG,IDX2015,Q,1984-Q4,49.61515,
USA,CPI,ENRG,IDX2015,Q,1985-Q1,48.64585,
USA,CPI,ENRG,IDX2015,Q,1985-Q2,50.61731,
USA,CPI,ENRG,IDX2015,Q,1985-Q3,51.04446,
USA,CPI,ENRG,IDX2015,Q,1985-Q4,50.05873,
USA,CPI,ENRG,IDX2015,Q,1986-Q1,47.56155,
USA,CPI,ENRG,IDX2015,Q,1986-Q2,43.45433,
USA,CPI,ENRG,IDX2015,Q,1986-Q3,42.50146,
USA,CPI,ENRG,IDX2015,Q,1986-Q4,40.43142,
USA,CPI,ENRG,IDX2015,Q,1987-Q1,41.94288,
USA,CPI,ENRG,IDX2015,Q,1987-Q2,43.45433,
USA,CPI,ENRG,IDX2015,Q,1987-Q3,45.36008,
USA,CPI,ENRG,IDX2015,Q,1987-Q4,43.88148,
USA,CPI,ENRG,IDX2015,Q,1988-Q1,42.86289,
USA,CPI,ENRG,IDX2015,Q,1988-Q2,43.86506,
USA,CPI,ENRG,IDX2015,Q,1988-Q3,45.27794,
USA,CPI,ENRG,IDX2015,Q,1988-Q4,43.9472,
USA,CPI,ENRG,IDX2015,Q,1989-Q1,44.04577,
USA,CPI,ENRG,IDX2015,Q,1989-Q2,47.85727,
USA,CPI,ENRG,IDX2015,Q,1989-Q3,47.8737,
USA,CPI,ENRG,IDX2015,Q,1989-Q4,46.16509,
USA,CPI,ENRG,IDX2015,Q,1990-Q1,47.56155,
USA,CPI,ENRG,IDX2015,Q,1990-Q2,47.95584,
USA,CPI,ENRG,IDX2015,Q,1990-Q3,51.14304,
USA,CPI,ENRG,IDX2015,Q,1990-Q4,54.60953,
USA,CPI,ENRG,IDX2015,Q,1991-Q1,50.86375,
USA,CPI,ENRG,IDX2015,Q,1991-Q2,50.12445,
USA,CPI,ENRG,IDX2015,Q,1991-Q3,50.79803,
USA,CPI,ENRG,IDX2015,Q,1991-Q4,50.19016,
USA,CPI,ENRG,IDX2015,Q,1992-Q1,48.958,
USA,CPI,ENRG,IDX2015,Q,1992-Q2,50.56803,
USA,CPI,ENRG,IDX2015,Q,1992-Q3,52.12877,
USA,CPI,ENRG,IDX2015,Q,1992-Q4,51.4059,
USA,CPI,ENRG,IDX2015,Q,1993-Q1,50.61731,
USA,CPI,ENRG,IDX2015,Q,1993-Q2,51.58662,
USA,CPI,ENRG,IDX2015,Q,1993-Q3,51.94805,
USA,CPI,ENRG,IDX2015,Q,1993-Q4,51.1759,
USA,CPI,ENRG,IDX2015,Q,1994-Q1,50.14088,
USA,CPI,ENRG,IDX2015,Q,1994-Q2,51.02803,
USA,CPI,ENRG,IDX2015,Q,1994-Q3,53.14736,
USA,CPI,ENRG,IDX2015,Q,1994-Q4,51.94805,
USA,CPI,ENRG,IDX2015,Q,1995-Q1,51.11018,
USA,CPI,ENRG,IDX2015,Q,1995-Q2,52.4902,
USA,CPI,ENRG,IDX2015,Q,1995-Q3,52.85164,
USA,CPI,ENRG,IDX2015,Q,1995-Q4,51.02803,
USA,CPI,ENRG,IDX2015,Q,1996-Q1,51.9152,
USA,CPI,ENRG,IDX2015,Q,1996-Q2,55.20097,
USA,CPI,ENRG,IDX2015,Q,1996-Q3,55.16811,
USA,CPI,ENRG,IDX2015,Q,1996-Q4,54.83953,
USA,CPI,ENRG,IDX2015,Q,1997-Q1,55.46383,
USA,CPI,ENRG,IDX2015,Q,1997-Q2,54.57667,
USA,CPI,ENRG,IDX2015,Q,1997-Q3,55.49669,
USA,CPI,ENRG,IDX2015,Q,1997-Q4,54.31381,
USA,CPI,ENRG,IDX2015,Q,1998-Q1,51.04446,
USA,CPI,ENRG,IDX2015,Q,1998-Q2,51.15947,
USA,CPI,ENRG,IDX2015,Q,1998-Q3,51.20875,
USA,CPI,ENRG,IDX2015,Q,1998-Q4,49.40158,
USA,CPI,ENRG,IDX2015,Q,1999-Q1,48.26799,
USA,CPI,ENRG,IDX2015,Q,1999-Q2,52.1452,
USA,CPI,ENRG,IDX2015,Q,1999-Q3,54.74096,
USA,CPI,ENRG,IDX2015,Q,1999-Q4,55.03668,
USA,CPI,ENRG,IDX2015,Q,2000-Q1,57.73101,
USA,CPI,ENRG,IDX2015,Q,2000-Q2,61.00035,
USA,CPI,ENRG,IDX2015,Q,2000-Q3,63.44825,
USA,CPI,ENRG,IDX2015,Q,2000-Q4,63.48111,
USA,CPI,ENRG,IDX2015,Q,2001-Q1,64.72971,
USA,CPI,ENRG,IDX2015,Q,2001-Q2,67.96619,
USA,CPI,ENRG,IDX2015,Q,2001-Q3,64.77899,
USA,CPI,ENRG,IDX2015,Q,2001-Q4,57.41886,
USA,CPI,ENRG,IDX2015,Q,2002-Q1,55.57883,
USA,CPI,ENRG,IDX2015,Q,2002-Q2,60.78678,
USA,CPI,ENRG,IDX2015,Q,2002-Q3,62.00251,
USA,CPI,ENRG,IDX2015,Q,2002-Q4,61.50965,
USA,CPI,ENRG,IDX2015,Q,2003-Q1,66.61903,
USA,CPI,ENRG,IDX2015,Q,2003-Q2,67.12832,
USA,CPI,ENRG,IDX2015,Q,2003-Q3,69.32979,
USA,CPI,ENRG,IDX2015,Q,2003-Q4,66.01115,
USA,CPI,ENRG,IDX2015,Q,2004-Q1,69.18192,
USA,CPI,ENRG,IDX2015,Q,2004-Q2,75.52347,
USA,CPI,ENRG,IDX2015,Q,2004-Q3,76.54205,
USA,CPI,ENRG,IDX2015,Q,2004-Q4,77.21564,
USA,CPI,ENRG,IDX2015,Q,2005-Q1,76.87063,
USA,CPI,ENRG,IDX2015,Q,2005-Q2,84.06647,
USA,CPI,ENRG,IDX2015,Q,2005-Q3,94.15379,
USA,CPI,ENRG,IDX2015,Q,2005-Q4,93.95664,
USA,CPI,ENRG,IDX2015,Q,2006-Q1,92.74091,
USA,CPI,ENRG,IDX2015,Q,2006-Q2,102.1875,
USA,CPI,ENRG,IDX2015,Q,2006-Q3,103.3211,
USA,CPI,ENRG,IDX2015,Q,2006-Q4,89.84943,
USA,CPI,ENRG,IDX2015,Q,2007-Q1,92.81435,
USA,CPI,ENRG,IDX2015,Q,2007-Q2,106.3644,
USA,CPI,ENRG,IDX2015,Q,2007-Q3,104.5212,
USA,CPI,ENRG,IDX2015,Q,2007-Q4,105.8188,
USA,CPI,ENRG,IDX2015,Q,2008-Q1,109.9552,
USA,CPI,ENRG,IDX2015,Q,2008-Q2,126.9821,
USA,CPI,ENRG,IDX2015,Q,2008-Q3,132.2747,
USA,CPI,ENRG,IDX2015,Q,2008-Q4,97.36678,
USA,CPI,ENRG,IDX2015,Q,2009-Q1,87.20718,
USA,CPI,ENRG,IDX2015,Q,2009-Q2,93.97652,
USA,CPI,ENRG,IDX2015,Q,2009-Q3,100.0767,
USA,CPI,ENRG,IDX2015,Q,2009-Q4,99.48085,
USA,CPI,ENRG,IDX2015,Q,2010-Q1,102.2664,
USA,CPI,ENRG,IDX2015,Q,2010-Q2,104.9804,
USA,CPI,ENRG,IDX2015,Q,2010-Q3,104.3295,
USA,CPI,ENRG,IDX2015,Q,2010-Q4,105.2876,
USA,CPI,ENRG,IDX2015,Q,2011-Q1,113.7932,
USA,CPI,ENRG,IDX2015,Q,2011-Q2,126.1804,
USA,CPI,ENRG,IDX2015,Q,2011-Q3,124.0127,
USA,CPI,ENRG,IDX2015,Q,2011-Q4,116.8715,
USA,CPI,ENRG,IDX2015,Q,2012-Q1,120.4571,
USA,CPI,ENRG,IDX2015,Q,2012-Q2,123.2508,
USA,CPI,ENRG,IDX2015,Q,2012-Q3,122.6595,
USA,CPI,ENRG,IDX2015,Q,2012-Q4,118.7711,
USA,CPI,ENRG,IDX2015,Q,2013-Q1,120.3143,
USA,CPI,ENRG,IDX2015,Q,2013-Q2,122.3101,
USA,CPI,ENRG,IDX2015,Q,2013-Q3,123.199,
USA,CPI,ENRG,IDX2015,Q,2013-Q4,116.0209,
USA,CPI,ENRG,IDX2015,Q,2014-Q1,120.2814,
USA,CPI,ENRG,IDX2015,Q,2014-Q2,126.2651,
USA,CPI,ENRG,IDX2015,Q,2014-Q3,124.1915,
USA,CPI,ENRG,IDX2015,Q,2014-Q4,109.4776,
USA,CPI,ENRG,IDX2015,Q,2015-Q1,97.57871,
USA,CPI,ENRG,IDX2015,Q,2015-Q2,104.965,
USA,CPI,ENRG,IDX2015,Q,2015-Q3,104.2807,
USA,CPI,ENRG,IDX2015,Q,2015-Q4,93.17561,
USA,CPI,ENRG,IDX2015,Q,2016-Q1,87.27815,
USA,CPI,ENRG,IDX2015,Q,2016-Q2,95.01795,
USA,CPI,ENRG,IDX2015,Q,2016-Q3,96.16074,
USA,CPI,ENRG,IDX2015,Q,2016-Q4,95.20425,
USA,CPI,ENRG,IDX2015,Q,2017-Q1,97.98171,
USA,CPI,ENRG,IDX2015,Q,2017-Q2,100.3223,
USA,CPI,ENRG,IDX2015,Q,2017-Q3,102.5422,
USA,CPI,ENRG,IDX2015,Q,2017-Q4,102.3963,
USA,CPI,ENRG,IDX2015,Q,2018-Q1,104.6085,
USA,CPI,ENRG,IDX2015,Q,2018-Q2,110.8582,
USA,CPI,ENRG,IDX2015,Q,2018-Q3,111.7509,
USA,CPI,ENRG,IDX2015,Q,2018-Q4,106.3887,
USA,CPI,ENRG,IDX2015,Q,2019-Q1,101.0419,
USA,CPI,ENRG,IDX2015,Q,2019-Q2,110.015,
USA,CPI,ENRG,IDX2015,Q,2019-Q3,107.5906,
USA,CPI,ENRG,IDX2015,Q,2019-Q4,105.7968,
USA,CPI,ENRG,IDX2015,Q,2020-Q1,102.0183,
USA,CPI,ENRG,IDX2015,Q,2020-Q2,91.92538,
USA,CPI,ENRG,IDX2015,Q,2020-Q3,97.56853,
USA,CPI,ENRG,IDX2015,Q,2020-Q4,96.76614,
USA,CPI,ENRG,IDX2015,Q,2021-Q1,105.8694,
USA,CPI,ENRG,IDX2015,Q,2021-Q2,115.8522,
USA,CPI,ENRG,IDX2015,Q,2021-Q3,121.5188,
USA,CPI,ENRG,IDX2015,Q,2021-Q4,126.6082,
USA,CPI,FOOD,IDX2015,Q,1955-Q1,12.13464,
USA,CPI,FOOD,IDX2015,Q,1955-Q2,12.20328,
USA,CPI,FOOD,IDX2015,Q,1955-Q3,12.24446,
USA,CPI,FOOD,IDX2015,Q,1955-Q4,12.02483,
USA,CPI,FOOD,IDX2015,Q,1956-Q1,11.88756,
USA,CPI,FOOD,IDX2015,Q,1956-Q2,12.18955,
USA,CPI,FOOD,IDX2015,Q,1956-Q3,12.46409,
USA,CPI,FOOD,IDX2015,Q,1956-Q4,12.35427,
USA,CPI,FOOD,IDX2015,Q,1957-Q1,12.35427,
USA,CPI,FOOD,IDX2015,Q,1957-Q2,12.56018,
USA,CPI,FOOD,IDX2015,Q,1957-Q3,12.8759,
USA,CPI,FOOD,IDX2015,Q,1957-Q4,12.68372,
USA,CPI,FOOD,IDX2015,Q,1958-Q1,13.05435,
USA,CPI,FOOD,IDX2015,Q,1958-Q2,13.34261,
USA,CPI,FOOD,IDX2015,Q,1958-Q3,13.24653,
USA,CPI,FOOD,IDX2015,Q,1958-Q4,13.02689,
USA,CPI,FOOD,IDX2015,Q,1959-Q1,12.88962,
USA,CPI,FOOD,IDX2015,Q,1959-Q2,12.82099,
USA,CPI,FOOD,IDX2015,Q,1959-Q3,12.90335,
USA,CPI,FOOD,IDX2015,Q,1959-Q4,12.79354,
USA,CPI,FOOD,IDX2015,Q,1960-Q1,12.71117,
USA,CPI,FOOD,IDX2015,Q,1960-Q2,12.98571,
USA,CPI,FOOD,IDX2015,Q,1960-Q3,13.04062,
USA,CPI,FOOD,IDX2015,Q,1960-Q4,13.13671,
USA,CPI,FOOD,IDX2015,Q,1961-Q1,13.13671,
USA,CPI,FOOD,IDX2015,Q,1961-Q2,13.0818,
USA,CPI,FOOD,IDX2015,Q,1961-Q3,13.10926,
USA,CPI,FOOD,IDX2015,Q,1961-Q4,12.98571,
USA,CPI,FOOD,IDX2015,Q,1962-Q1,13.10926,
USA,CPI,FOOD,IDX2015,Q,1962-Q2,13.13671,
USA,CPI,FOOD,IDX2015,Q,1962-Q3,13.2328,
USA,CPI,FOOD,IDX2015,Q,1962-Q4,13.20535,
USA,CPI,FOOD,IDX2015,Q,1963-Q1,13.30143,
USA,CPI,FOOD,IDX2015,Q,1963-Q2,13.26025,
USA,CPI,FOOD,IDX2015,Q,1963-Q3,13.45243,
USA,CPI,FOOD,IDX2015,Q,1963-Q4,13.32889,
USA,CPI,FOOD,IDX2015,Q,1964-Q1,13.42498,
USA,CPI,FOOD,IDX2015,Q,1964-Q2,13.39752,
USA,CPI,FOOD,IDX2015,Q,1964-Q3,13.60343,
USA,CPI,FOOD,IDX2015,Q,1964-Q4,13.56225,
USA,CPI,FOOD,IDX2015,Q,1965-Q1,13.50734,
USA,CPI,FOOD,IDX2015,Q,1965-Q2,13.75442,
USA,CPI,FOOD,IDX2015,Q,1965-Q3,14.01524,
USA,CPI,FOOD,IDX2015,Q,1965-Q4,13.93287,
USA,CPI,FOOD,IDX2015,Q,1966-Q1,14.35841,
USA,CPI,FOOD,IDX2015,Q,1966-Q2,14.46823,
USA,CPI,FOOD,IDX2015,Q,1966-Q3,14.6604,
USA,CPI,FOOD,IDX2015,Q,1966-Q4,14.56431,
USA,CPI,FOOD,IDX2015,Q,1967-Q1,14.41332,
USA,CPI,FOOD,IDX2015,Q,1967-Q2,14.34468,
USA,CPI,FOOD,IDX2015,Q,1967-Q3,14.59177,
USA,CPI,FOOD,IDX2015,Q,1967-Q4,14.49568,
USA,CPI,FOOD,IDX2015,Q,1968-Q1,14.71531,
USA,CPI,FOOD,IDX2015,Q,1968-Q2,14.86631,
USA,CPI,FOOD,IDX2015,Q,1968-Q3,15.04476,
USA,CPI,FOOD,IDX2015,Q,1968-Q4,15.08594,
USA,CPI,FOOD,IDX2015,Q,1969-Q1,15.25066,
USA,CPI,FOOD,IDX2015,Q,1969-Q2,15.49775,
USA,CPI,FOOD,IDX2015,Q,1969-Q3,15.90956,
USA,CPI,FOOD,IDX2015,Q,1969-Q4,15.97819,
USA,CPI,FOOD,IDX2015,Q,1970-Q1,16.36255,
USA,CPI,FOOD,IDX2015,Q,1970-Q2,16.44491,
USA,CPI,FOOD,IDX2015,Q,1970-Q3,16.55473,
USA,CPI,FOOD,IDX2015,Q,1970-Q4,16.40373,
USA,CPI,FOOD,IDX2015,Q,1971-Q1,16.49982,
USA,CPI,FOOD,IDX2015,Q,1971-Q2,16.87045,
USA,CPI,FOOD,IDX2015,Q,1971-Q3,17.03517,
USA,CPI,FOOD,IDX2015,Q,1971-Q4,16.95281,
USA,CPI,FOOD,IDX2015,Q,1972-Q1,17.32343,
USA,CPI,FOOD,IDX2015,Q,1972-Q2,17.43325,
USA,CPI,FOOD,IDX2015,Q,1972-Q3,17.73524,
USA,CPI,FOOD,IDX2015,Q,1972-Q4,17.85879,
USA,CPI,FOOD,IDX2015,Q,1973-Q1,18.87458,
USA,CPI,FOOD,IDX2015,Q,1973-Q2,19.94529,
USA,CPI,FOOD,IDX2015,Q,1973-Q3,21.29053,
USA,CPI,FOOD,IDX2015,Q,1973-Q4,21.70234,
USA,CPI,FOOD,IDX2015,Q,1974-Q1,22.8554,
USA,CPI,FOOD,IDX2015,Q,1974-Q2,23.17113,
USA,CPI,FOOD,IDX2015,Q,1974-Q3,23.58293,
USA,CPI,FOOD,IDX2015,Q,1974-Q4,24.35164,
USA,CPI,FOOD,IDX2015,Q,1975-Q1,24.81836,
USA,CPI,FOOD,IDX2015,Q,1975-Q2,24.95563,
USA,CPI,FOOD,IDX2015,Q,1975-Q3,25.90279,
USA,CPI,FOOD,IDX2015,Q,1975-Q4,26.04006,
USA,CPI,FOOD,IDX2015,Q,1976-Q1,25.94397,
USA,CPI,FOOD,IDX2015,Q,1976-Q2,25.87534,
USA,CPI,FOOD,IDX2015,Q,1976-Q3,26.12242,
USA,CPI,FOOD,IDX2015,Q,1976-Q4,25.93025,
USA,CPI,FOOD,IDX2015,Q,1977-Q1,26.74014,
USA,CPI,FOOD,IDX2015,Q,1977-Q2,27.5363,
USA,CPI,FOOD,IDX2015,Q,1977-Q3,27.87947,
USA,CPI,FOOD,IDX2015,Q,1977-Q4,27.87947,
USA,CPI,FOOD,IDX2015,Q,1978-Q1,28.909,
USA,CPI,FOOD,IDX2015,Q,1978-Q2,30.37778,
USA,CPI,FOOD,IDX2015,Q,1978-Q3,31.02295,
USA,CPI,FOOD,IDX2015,Q,1978-Q4,31.31122,
USA,CPI,FOOD,IDX2015,Q,1979-Q1,32.84864,
USA,CPI,FOOD,IDX2015,Q,1979-Q2,33.72717,
USA,CPI,FOOD,IDX2015,Q,1979-Q3,33.9468,
USA,CPI,FOOD,IDX2015,Q,1979-Q4,34.24879,
USA,CPI,FOOD,IDX2015,Q,1980-Q1,34.99005,
USA,CPI,FOOD,IDX2015,Q,1980-Q2,35.6764,
USA,CPI,FOOD,IDX2015,Q,1980-Q3,36.98046,
USA,CPI,FOOD,IDX2015,Q,1980-Q4,37.90016,
USA,CPI,FOOD,IDX2015,Q,1981-Q1,38.65515,
USA,CPI,FOOD,IDX2015,Q,1981-Q2,38.81987,
USA,CPI,FOOD,IDX2015,Q,1981-Q3,39.42386,
USA,CPI,FOOD,IDX2015,Q,1981-Q4,39.28659,
USA,CPI,FOOD,IDX2015,Q,1982-Q1,40.04157,
USA,CPI,FOOD,IDX2015,Q,1982-Q2,40.52201,
USA,CPI,FOOD,IDX2015,Q,1982-Q3,40.70047,
USA,CPI,FOOD,IDX2015,Q,1982-Q4,40.30238,
USA,CPI,FOOD,IDX2015,Q,1983-Q1,40.57692,
USA,CPI,FOOD,IDX2015,Q,1983-Q2,41.00246,
USA,CPI,FOOD,IDX2015,Q,1983-Q3,40.86519,
USA,CPI,FOOD,IDX2015,Q,1983-Q4,40.83773,
USA,CPI,FOOD,IDX2015,Q,1984-Q1,42.27907,
USA,CPI,FOOD,IDX2015,Q,1984-Q2,42.1967,
USA,CPI,FOOD,IDX2015,Q,1984-Q3,42.45752,
USA,CPI,FOOD,IDX2015,Q,1984-Q4,42.38888,
USA,CPI,FOOD,IDX2015,Q,1985-Q1,43.0615,
USA,CPI,FOOD,IDX2015,Q,1985-Q2,42.92423,
USA,CPI,FOOD,IDX2015,Q,1985-Q3,42.80069,
USA,CPI,FOOD,IDX2015,Q,1985-Q4,42.96542,
USA,CPI,FOOD,IDX2015,Q,1986-Q1,43.65176,
USA,CPI,FOOD,IDX2015,Q,1986-Q2,43.65176,
USA,CPI,FOOD,IDX2015,Q,1986-Q3,44.53029,
USA,CPI,FOOD,IDX2015,Q,1986-Q4,44.83228,
USA,CPI,FOOD,IDX2015,Q,1987-Q1,45.68335,
USA,CPI,FOOD,IDX2015,Q,1987-Q2,46.10889,
USA,CPI,FOOD,IDX2015,Q,1987-Q3,46.20498,
USA,CPI,FOOD,IDX2015,Q,1987-Q4,46.30107,
USA,CPI,FOOD,IDX2015,Q,1988-Q1,46.93251,
USA,CPI,FOOD,IDX2015,Q,1988-Q2,47.42668,
USA,CPI,FOOD,IDX2015,Q,1988-Q3,48.64838,
USA,CPI,FOOD,IDX2015,Q,1988-Q4,48.97783,
USA,CPI,FOOD,IDX2015,Q,1989-Q1,50.22698,
USA,CPI,FOOD,IDX2015,Q,1989-Q2,51.09178,
USA,CPI,FOOD,IDX2015,Q,1989-Q3,51.43496,
USA,CPI,FOOD,IDX2015,Q,1989-Q4,51.84676,
USA,CPI,FOOD,IDX2015,Q,1990-Q1,54.22153,
USA,CPI,FOOD,IDX2015,Q,1990-Q2,54.04308,
USA,CPI,FOOD,IDX2015,Q,1990-Q3,54.64707,
USA,CPI,FOOD,IDX2015,Q,1990-Q4,55.04515,
USA,CPI,FOOD,IDX2015,Q,1991-Q1,56.01976,
USA,CPI,FOOD,IDX2015,Q,1991-Q2,56.45903,
USA,CPI,FOOD,IDX2015,Q,1991-Q3,55.70404,
USA,CPI,FOOD,IDX2015,Q,1991-Q4,55.5805,
USA,CPI,FOOD,IDX2015,Q,1992-Q1,56.34921,
USA,CPI,FOOD,IDX2015,Q,1992-Q2,56.2394,
USA,CPI,FOOD,IDX2015,Q,1992-Q3,56.28057,
USA,CPI,FOOD,IDX2015,Q,1992-Q4,56.51394,
USA,CPI,FOOD,IDX2015,Q,1993-Q1,57.32383,
