"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",98.09019,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",98.29646,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.42321,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",98.58989,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",98.75695,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",98.84837,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.90916,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.01795,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.2692,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-05",99.53873,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-06",99.6749,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-07",99.56489,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-08",99.36431,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.19778,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.19884,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.44945,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.84937,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.1691,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.1596,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.90894,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.79481,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.95947,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.0194,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.1442,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.4475,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.9725,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-10",101.5573,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-11",101.9025,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.0198,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.1202,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.1479,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.0331,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.7767,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-05",101.4475,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.1933,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.9468,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.612,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.3465,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.2595,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.2668,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.472,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.7833,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.9371,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.9388,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.8268,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.7037,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.6524,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.6788,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.7639,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.9188,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.1971,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.4919,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.7146,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.7778,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-02",101.7487,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.6552,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.6785,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.8374,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.9661,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.9955,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.054,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.1926,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-10",102.4571,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-11",102.7989,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2007-12",103.1208,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-01",103.1801,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-02",103.2316,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-03",103.1667,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-04",102.7567,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-05",102.3381,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.8506,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.5492,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-08",101.5114,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-09",101.3175,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-10",100.6603,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-11",100.0459,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.7672,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-01",99.73439,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-02",99.80223,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-03",100.0155,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-04",100.2796,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.6539,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-06",101.1043,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.4552,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-08",101.6423,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-09",101.7699,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-10",101.8425,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-11",101.8822,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2009-12",101.8394,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-01",101.8153,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-02",101.8097,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-03",102.0076,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-04",102.3261,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.6421,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.866,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.9851,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-08",103.1174,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-09",103.2292,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-10",103.3134,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-11",103.4247,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2010-12",103.432,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-01",103.4135,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-02",103.3066,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-03",103.0567,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-04",102.8392,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-05",102.8018,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-06",102.9559,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-07",103.067,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-08",102.8756,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-09",102.6734,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-10",102.7264,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-11",102.8884,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2011-12",102.9895,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-01",103.0336,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-02",103.2934,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-03",103.6942,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-04",104.0118,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-05",104.0276,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-06",103.8152,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-07",103.578,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-08",103.42,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-09",103.3707,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-10",103.3305,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-11",103.2345,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2012-12",103.1254,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-01",103.0207,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-02",102.8584,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-03",102.6834,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-04",102.5974,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-05",102.5252,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-06",102.4318,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-07",102.3448,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-08",102.3998,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-09",102.4525,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-10",102.4326,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-11",102.3734,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2013-12",102.2017,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.9617,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.7406,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.566,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3816,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.1728,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.1019,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.0797,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.9836,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.8594,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.5762,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.1139,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.6177,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.97794,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.42429,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.11964,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.04359,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-05",97.97028,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-06",97.77329,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-07",97.43353,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-08",97.05647,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-09",96.68889,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-10",96.51625,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-11",96.47844,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2015-12",96.47508,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-01",96.53414,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-02",96.61915,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-03",96.65184,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-04",96.81937,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.24752,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.76768,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.27324,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.64069,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.81236,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-10",98.77223,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-11",98.55398,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.39551,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.58138,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.91479,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.21819,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-04",99.35937,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-05",99.42197,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-06",99.38463,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-07",99.33611,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-08",99.36559,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-09",99.54586,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-10",99.77304,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.96222,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2017-12",100.0818,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-01",100.1766,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-02",100.2813,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-03",100.3906,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-04",100.3061,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.082,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.79916,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.65895,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.61193,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.71066,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.0913,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6626,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.0518,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.2265,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.1057,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-03",100.7609,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.4057,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1528,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.173,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.3104,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.4548,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.5186,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.57,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.655,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.6967,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.411,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.59082,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.19653,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.75068,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-05",96.49045,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-06",97.21799,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.19804,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.90129,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.28265,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.30685,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.0901,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.71233,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-01",98.31969,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.97925,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-03",97.63042,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-04",97.7849,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-05",98.27397,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-06",98.79669,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-07",99.03554,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-08",98.90181,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-09",98.50925,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-10",98.24237,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-11",98.08674,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2021-12",98.05929,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-01",98.13513,
"BRA","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.3731,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-04",97.08846,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-05",96.52737,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-06",95.81398,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-07",94.71976,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-08",93.99567,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-09",93.78443,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-10",94.11629,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-11",94.80643,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","1999-12",95.55112,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-01",96.12204,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-02",96.42048,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-03",96.36298,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-04",96.09644,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-05",96.34092,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-06",96.85872,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-07",97.49378,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-08",97.96779,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-09",98.01546,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-10",97.90913,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-11",97.4981,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2000-12",96.8856,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-01",96.55449,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-02",96.21075,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-03",96.02765,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-04",96.19054,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-05",96.42377,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-06",96.79784,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-07",97.35355,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-08",97.72794,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-09",98.16778,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-10",98.61314,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.28468,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2001-12",99.72468,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.80896,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.82041,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.7085,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-04",99.33461,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-05",98.95483,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-06",98.79498,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-07",98.94536,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-08",99.12109,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-09",98.96833,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-10",98.17378,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-11",96.95989,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2002-12",96.2802,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-01",95.86619,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-02",95.73438,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-03",95.68732,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-04",95.81631,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-05",95.94929,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-06",95.8072,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-07",95.66985,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-08",95.49091,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-09",95.49171,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-10",95.5128,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-11",95.46962,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2003-12",95.44557,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-01",95.44985,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-02",95.58418,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-03",96.0956,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-04",96.64293,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-05",97.24049,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-06",97.88203,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.17135,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.2215,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.30845,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-10",98.93504,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.97367,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.81,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.2162,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-02",101.5699,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.9063,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-04",102.1348,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-05",102.1594,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-06",102.0779,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.5868,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.8615,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-09",100.1633,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.2222,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.7378,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2005-12",101.0912,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-01",101.17,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-02",101.215,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-03",101.2847,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-04",101.1532,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.0965,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.3963,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.9117,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-08",102.4359,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-09",102.979,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-10",103.5298,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-11",104.3969,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2006-12",105.344,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-01",105.8073,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-02",105.9452,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-03",105.8901,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-04",105.7814,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-05",105.4784,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-06",105.2969,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-07",105.2273,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-08",104.9172,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-09",104.4821,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-10",103.9031,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-11",103.5187,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2007-12",103.4054,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-01",103.2772,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-02",102.9126,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-03",102.5399,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-04",102.1173,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-05",101.7912,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-06",101.8056,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-07",101.9146,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-08",102.1672,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-09",102.3418,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-10",102.0074,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-11",101.0907,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2008-12",99.98275,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.74305,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.29493,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.23712,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.92371,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.35215,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.76333,
