"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-01",99.19585,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-02",99.11022,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-03",99.04877,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-04",99.01736,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-05",99.01629,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-06",99.01017,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-07",99.02811,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-08",99.11472,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-09",99.28903,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-10",99.52291,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-11",99.73742,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1977-12",99.87585,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-01",99.90711,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-02",99.855,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-03",99.8021,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-04",99.8126,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-05",99.8924,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-06",100.0429,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-07",100.2347,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-08",100.4196,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-09",100.558,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-10",100.6484,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-11",100.7071,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1978-12",100.7543,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-01",100.8393,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-02",101.0031,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-03",101.2354,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-04",101.5066,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-05",101.7948,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-06",102.0299,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-07",102.2041,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-08",102.2839,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-09",102.2571,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-10",102.1028,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-11",101.8657,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1979-12",101.5915,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-01",101.3221,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-02",101.0109,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-03",100.5925,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-04",100.076,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-05",99.53657,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-06",99.03078,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-07",98.57597,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-08",98.20534,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-09",97.93404,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-10",97.77673,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-11",97.70657,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1980-12",97.71278,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-01",97.80026,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-02",97.9632,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-03",98.19829,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-04",98.46769,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-05",98.76027,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-06",99.05856,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-07",99.3235,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-08",99.53771,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-09",99.68462,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-10",99.75657,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-11",99.78496,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1981-12",99.80024,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-01",99.8393,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-02",99.90016,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-03",99.9529,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-04",99.94369,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-05",99.81925,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-06",99.6224,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-07",99.42438,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-08",99.23183,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-09",99.06613,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-10",98.9661,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-11",98.94689,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1982-12",98.98184,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-01",99.03313,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-02",99.11255,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-03",99.24606,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-04",99.37152,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-05",99.47049,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-06",99.56921,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-07",99.67746,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-08",99.81199,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-09",99.98165,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-10",100.1861,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-11",100.3825,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1983-12",100.5438,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-01",100.6259,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.5952,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.4565,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.2939,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.1944,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.1825,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.216,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.2666,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.2815,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.2421,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.1607,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.025,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-01",99.87788,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-02",99.78414,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-03",99.73936,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-04",99.73901,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-05",99.77369,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-06",99.82428,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-07",99.88409,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-08",99.94302,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-09",100.0131,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-10",100.0777,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-11",100.112,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1985-12",100.1077,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-01",100.072,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-02",100.0098,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-03",99.92832,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-04",99.86226,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-05",99.80636,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-06",99.74628,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.67862,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.60104,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.51934,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.44062,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.36683,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.31097,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-01",99.29558,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-02",99.32922,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-03",99.40347,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-04",99.50926,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-05",99.64153,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-06",99.79397,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-07",99.95871,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-08",100.0782,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-09",100.1439,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-10",100.1723,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-11",100.1855,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1987-12",100.1989,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-01",100.2173,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-02",100.2375,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-03",100.2772,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-04",100.3337,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-05",100.4096,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-06",100.5044,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-07",100.6,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.6886,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.7683,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-10",100.8261,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-11",100.8811,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1988-12",100.9453,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-01",101.005,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-02",101.0799,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-03",101.1943,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-04",101.3392,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-05",101.5059,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-06",101.677,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-07",101.8335,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-08",101.938,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-09",101.9706,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-10",101.9472,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-11",101.9016,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1989-12",101.8484,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-01",101.8006,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-02",101.7458,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-03",101.6395,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-04",101.4884,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-05",101.3137,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-06",101.125,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-07",100.8968,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-08",100.639,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-09",100.3682,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-10",100.107,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-11",99.85489,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1990-12",99.59331,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-01",99.39381,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-02",99.32133,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-03",99.41545,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-04",99.62687,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-05",99.89674,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-06",100.1701,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-07",100.4057,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-08",100.5764,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-09",100.6839,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-10",100.7444,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-11",100.7878,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1991-12",100.8163,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-01",100.8178,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-02",100.7585,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-03",100.6154,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-04",100.4169,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-05",100.1701,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-06",99.91253,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-07",99.69127,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-08",99.46916,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-09",99.21128,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-10",98.9024,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-11",98.55099,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1992-12",98.20203,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-01",97.89102,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-02",97.6323,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-03",97.46974,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-04",97.40195,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-05",97.41545,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-06",97.51884,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-07",97.70279,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-08",97.92582,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-09",98.18976,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-10",98.50016,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-11",98.87392,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1993-12",99.32853,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-01",99.81618,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-02",100.2507,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-03",100.6017,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-04",100.863,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-05",101.0556,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-06",101.1958,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-07",101.3135,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-08",101.4493,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-09",101.6179,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-10",101.7767,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-11",101.8881,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1994-12",101.9222,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-01",101.8287,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-02",101.6327,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-03",101.374,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-04",101.0566,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-05",100.6872,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-06",100.3122,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-07",99.94502,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-08",99.61974,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-09",99.33526,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-10",99.08699,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-11",98.87466,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1995-12",98.70407,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-01",98.6048,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-02",98.60812,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-03",98.67559,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-04",98.77787,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-05",98.91492,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-06",99.05273,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-07",99.19457,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-08",99.34069,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-09",99.49392,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-10",99.633,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-11",99.73354,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1996-12",99.78107,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-01",99.80033,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-02",99.84632,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-03",99.93127,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-04",100.068,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-05",100.2485,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-06",100.4452,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-07",100.6447,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-08",100.8349,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-09",101.0113,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-10",101.1589,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-11",101.2245,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1997-12",101.2101,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-01",101.1394,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-02",101.0358,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-03",100.9208,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-04",100.8026,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-05",100.6571,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-06",100.4725,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-07",100.25,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-08",99.98,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-09",99.67676,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-10",99.42757,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-11",99.28295,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1998-12",99.25701,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-01",99.32904,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.43606,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-03",99.58111,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-04",99.75216,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-05",99.94132,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.1501,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.3951,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-08",100.6827,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.0036,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-10",101.3512,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-11",101.7062,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","1999-12",102.0262,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-01",102.2627,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-02",102.3883,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-03",102.4262,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-04",102.3782,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-05",102.2748,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-06",102.1511,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-07",102.0361,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-08",101.9519,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-09",101.8788,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-10",101.7778,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-11",101.6228,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2000-12",101.3856,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-01",101.0594,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-02",100.6831,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-03",100.2998,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-04",99.95847,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.68188,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-06",99.4627,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-07",99.26405,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-08",99.06636,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-09",98.88669,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-10",98.77596,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-11",98.79823,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.95668,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-01",99.23355,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-02",99.57504,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-03",99.90086,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-04",100.1501,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-05",100.2787,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-06",100.2735,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-07",100.1628,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-08",99.98004,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-09",99.75133,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-10",99.4802,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-11",99.18208,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2002-12",98.86385,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-01",98.55578,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-02",98.2793,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.03773,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-04",97.885,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-05",97.86577,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-06",97.98851,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-07",98.26431,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-08",98.64792,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-09",99.08324,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-10",99.51395,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-11",99.90536,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2003-12",100.2355,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-01",100.4886,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-02",100.7005,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.8628,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.9641,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-05",101.0002,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-06",101.0013,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-07",100.976,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-08",100.9132,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-09",100.8024,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-10",100.6406,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-11",100.4086,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2004-12",100.1319,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-01",99.82508,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-02",99.52715,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-03",99.27413,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-04",99.07624,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-05",98.96065,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-06",98.94922,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-07",99.03683,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-08",99.22109,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-09",99.48177,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-10",99.79729,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.1491,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.5199,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.8979,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-02",101.2477,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.5303,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.7396,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-05",101.8575,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-06",101.9007,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-07",101.8846,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-08",101.8311,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-09",101.7746,
"BEL","CLI","AMPLITUD","LTRENDIDX","M","2006-10",101.7191,
